Chapter code,chapter name,Group code,Group name,Type code,Type name,Disease code,Disease name
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P81,Other disturbances of temperature regulation of newborn,P81.8,Other specified disturbances of temperature regulation of newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P81,Other disturbances of temperature regulation of newborn,P81.9,"Disturbance of temperature regulation of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.0,Sclerema neonatorum
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.1,Neonatal erythema toxicum
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.2,Hydrops fetalis not due to haemolytic disease
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.3,Other and unspecified oedema specific to fetus and newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.4,Breast engorgement of newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.5,Congenital hydrocele
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.6,Umbilical polyp of newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.8,Other specified conditions of integument specific to fetus and newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P83,Other conditions of integument specific to fetus and newborn,P83.9,"Condition of integument specific to fetus and newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.0,Neonatal cerebral ischaemia
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.1,Acquired periventricular cysts of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.2,Neonatal cerebral leukomalacia
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.3,Neonatal cerebral irritability
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.4,Neonatal cerebral depression
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.5,Neonatal coma
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.6,Hypoxic ischaemic encephalopathy of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.8,Other specified disturbances of cerebral status of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91,Other disturbances of cerebral status of newborn,P91.9,"Disturbance of cerebral status of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.0,Vomiting in newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.1,Regurgitation and rumination in newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.2,Slow feeding of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.3,Underfeeding of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.4,Overfeeding of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.5,Neonatal difficulty in feeding at breast
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.8,Other feeding problems of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92,Feeding problems of newborn,P92.9,"Feeding problem of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94,Disorders of muscle tone of newborn,P94.0,Transient neonatal myasthenia gravis
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94,Disorders of muscle tone of newborn,P94.1,Congenital hypertonia
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94,Disorders of muscle tone of newborn,P94.2,Congenital hypotonia
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94,Disorders of muscle tone of newborn,P94.8,Other disorders of muscle tone of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94,Disorders of muscle tone of newborn,P94.9,"Disorder of muscle tone of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.0,Congenital renal failure
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.1,Neonatal withdrawal symptoms from maternal use of drugs of addiction
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.2,Withdrawal symptoms from therapeutic use of drugs in newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.3,Wide cranial sutures of newborn
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.4,"Termination of pregnancy, affecting fetus and newborn"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.5,"Complications of intrauterine procedures, not elsewhere classified"
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.8,Other specified conditions originating in the perinatal period
XVI,Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96,Other conditions originating in the perinatal period,P96.9,"Condition originating in the perinatal period, unspecified"
XVII,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Q00,Anencephaly and similar malformations,Q00.0,Anencephaly
XVII,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Q00,Anencephaly and similar malformations,Q00.1,Craniorachischisis
XVII,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Q00,Anencephaly and similar malformations,Q00.2,Iniencephaly
XVII,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Q01,Encephalocele,Q01.0,Frontal encephalocele
XVII,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Q01,Encephalocele,Q01.1,Nasofrontal encephalocele
